user_id,ISBN,rating
167614,0743418174,9
167625,0373790856,5
167625,0373790864,5
167625,0373790872,5
167625,0373790880,5
167625,059035342X,10
167625,074322423X,8
167634,0892131284,5
167644,0142000205,8
167644,0316182540,9
167644,0375706771,8
167644,0671021001,7
167646,0330375253,7
167657,0316789089,7
167668,039914739X,6
167670,2253144452,9
167670,2877304892,8
167678,0140244816,8
167678,0140245162,7
167678,0140262032,8
167678,0142001740,8
167678,0312265859,8
167678,0312971125,7
167678,0312974256,7
167678,0380789035,6
167678,0394572343,5
167678,042518000X,7
167678,0425184730,7
167678,0440241073,6
167678,0553284363,7
167678,0609804138,9
167678,1551666189,6
167678,1551668653,8
167689,044021145X,7
167715,0385316860,7
167715,0394587863,7
167715,0441008534,5
167715,0441009239,5
167716,0385315236,10
167717,0446353205,10
167722,0062500260,5
167722,0066211611,6
167722,0345348036,7
167722,0345350499,7
167722,0345377443,3
167722,0451456521,5
167722,0812521331,3
167722,1575665352,5
167743,0373242328,9
167746,0060507845,7
167746,0060830956,9
167746,0345361792,10
167746,0345444884,9
167746,0345452550,6
167746,0375706771,9
167746,0380730847,7
167746,0385504209,6
167746,0394717155,9
167746,0440212561,7
167746,0446394521,8
167746,0446531316,7
167746,0446531480,6
167746,0446608815,3
167746,044661257X,6
167746,0451521951,7
167746,0553107380,6
167746,0553271369,8
167746,0553295691,4
167746,0553574574,9
167746,0553579606,5
167746,0671452177,9
167746,0684874350,5
167746,0688143687,7
167746,0743411331,7
167746,1573226122,10
167750,0060929871,8
167750,0140285679,10
167750,0140295569,10
167750,0380977788,10
167750,1573223565,9
167761,0044409494,10
167761,0060085452,8
167761,006029471X,7
167761,0060392452,10
167761,0451207246,6
167761,1401300901,8
167768,3442421357,9
167768,3442424623,9
167768,3442447038,6
167770,0553582925,10
167782,0060937866,9
167782,0156329301,7
167782,0312422156,9
167782,0375713344,10
167782,0385720920,5
167782,0449911519,8
167782,0743457358,5
167782,0767903862,10
167788,0316777722,10
167794,0671024337,9
167794,0671026275,10
167800,0312099045,10
167800,0312931735,5
167800,0316781142,8
167800,0345298748,10
167800,0345368924,10
167800,0345368940,10
167800,0345384911,10
167800,0345388216,10
167800,0373218540,8
167800,0375401598,5
167800,0380762595,5
167800,0380793342,8
167800,0380802317,8
167800,0380820706,8
167800,0385416342,10
167800,0394800028,10
167800,0394800168,10
167800,039914062X,10
167800,0399142703,10
167800,0439064872,8
167800,0439136350,8
167800,0439425220,10
167800,0440226430,8
167800,0446612545,9
167800,0515114693,9
167800,051512219X,8
167800,0515128546,9
167800,0515136530,10
167800,0553578960,7
167800,0671004107,5
167800,0671644459,8
167800,0671737619,10
167800,0671737627,9
167800,0688031188,5
167800,0689832133,10
167800,0811818276,10
167800,0883657376,5
167800,0971880107,3
167800,1575668807,8
167812,0060512822,10
167812,0060977493,8
167812,014027927X,6
167812,014029628X,8
167812,0151002290,8
167812,0312278586,8
167812,0316096199,7
167812,0316540838,7
167812,0316666343,8
167812,0375504907,5
167812,0375727132,8
167812,0385475713,8
167812,0385720955,6
167812,038572179X,7
167812,0393051838,6
167812,0446516538,5
167812,0446520802,10
167812,0446525537,7
167812,0446610399,6
167812,0446679593,10
167812,0451203070,10
167812,0553272535,6
167812,0553802976,5
167812,0671003755,8
167812,0679445102,5
167812,0679721037,7
167812,0679735909,6
167812,0679741666,7
167812,0689817851,5
167812,0760700435,7
167812,0786864982,7
167812,0874411033,7
167812,0874869870,6
167813,0140150749,10
167813,0316777722,9
167813,0380730448,10
167813,1400032016,8
167816,0060929871,7
167844,0060256737,10
167844,0385721420,5
167844,0399144463,5
167844,0553274295,10
167844,0590457225,8
167844,067088300X,5
167844,0671741039,10
167844,0743411358,7
167844,0767905172,8
167846,0446605239,10
167846,0515135062,8
167846,0679751521,10
167847,0192833804,7
167850,0156027321,4
167879,0446601985,6
167906,0060174900,8
167906,0812695313,8
167906,1573226122,10
167908,0679744398,5
167911,0743236742,10
167914,0553278223,10
167914,0671758896,8
167925,0375707972,9
167928,0864734263,7
167945,1853260401,6
167967,0140131558,8
167984,0060168013,8
167987,3442442508,9
168000,0671727796,9
168004,0440235162,9
168006,0375401091,8
168006,0375414827,5
168006,0743422910,6
168008,0399150560,10
168008,0553106651,8
168008,0743411250,8
168012,0451191145,6
168015,0380974991,6
168016,0440236819,8
168016,0446353957,7
168016,0553576798,8
168016,0553576801,7
168016,0553584375,8
168028,0786817070,8
168029,0140378278,9
168029,0380807947,7
168029,0380811987,7
168029,0380816822,7
168029,0553573705,7
168029,0553578960,8
168029,0553581872,9
168029,1551666103,9
168029,1551667959,7
168035,014032724X,10
168035,0440211727,9
168047,0020264763,10
168047,0020264801,9
168047,0020518706,8
168047,0060909005,10
168047,0060923245,5
168047,0060987103,9
168047,0064401871,10
168047,0140042393,5
168047,0140390197,8
168047,0140445269,8
168047,0142001740,10
168047,0151006040,10
168047,0156628708,9
168047,015670160X,8
168047,0156787334,9
168047,0312954468,10
168047,0312957572,10
168047,0375504613,10
168047,0380012774,9
168047,038070613X,10
168047,0380708892,10
168047,0380708906,7
168047,0380781042,7
168047,0385423977,10
168047,0385425074,10
168047,0425129608,10
168047,0439064864,10
168047,0439136350,10
168047,0439139597,10
168047,0440237688,10
168047,0440324971,10
168047,0440967694,10
168047,0446310786,10
168047,0451192001,10
168047,0451522192,10
168047,0452284449,9
168047,0486275639,10
168047,0525947671,9
168047,0553210823,9
168047,0553213202,10
168047,0553242954,10
168047,0553278355,10
168047,0553280643,10
168047,0609806505,10
168047,0671789422,10
168047,0679732578,7
168047,067976402X,9
168047,0740704818,10
168047,0743249291,7
168047,0786915501,10
168047,078691551X,10
168047,0786915528,10
168047,0836217594,3
168047,0873523792,10
168047,0873529758,10
168047,0971880107,1
168047,1557982414,10
168047,1567312500,10
168052,0671793535,9
168058,0679879242,10
168067,0679451463,7
168071,0399231420,8
168082,0330352695,7
168091,0060519134,7
168091,0380811898,6
168092,0525946829,9
168092,0553582755,5
168092,0670858692,6
168093,0671004395,7
168101,0446676098,9
168101,0743418174,9
168101,0743418204,9
168101,0767905180,8
168123,038549081X,8
168128,3442723302,9
168129,2070528189,9
168129,2253063339,10
168129,2253076406,10
168129,2253137243,10
168129,2253140872,6
168129,2253144452,10
168129,2266023039,10
168129,2742743537,8
168132,0140042393,7
168133,0316601950,8
168133,0786885416,8
168144,0060580275,7
168144,0060915544,7
168144,0060926317,10
168144,0060934417,10
168144,0060977493,9
168144,0312099436,10
168144,0345342968,10
168144,0345413350,8
168144,0345413369,8
168144,0380780860,8
168144,0385315309,5
168144,0425094537,9
168144,0440214041,8
168144,0449908186,6
168144,0452281032,10
168144,0553272586,8
168144,0553583573,6
168144,1400031354,10
168144,140003180X,10
168148,0440226430,7
168148,0451173139,8
168165,0061073628,8
168172,0451194861,9
168177,0440218535,8
168186,0679419454,9
168186,1882723007,8
168205,0515128554,9
168216,0312963009,9
168216,0345384350,9
168216,0385332963,9
168216,0385335377,9
168216,0385335407,9
168216,0385335431,9
168216,0385335520,9
168216,0385336322,9
168216,0441007511,7
168216,0446354732,7
168216,0515111279,9
168216,0671004549,8
168216,0671020366,9
168216,0671020374,8
168216,0671520474,9
168216,0671534645,8
168216,0671882678,8
168216,0743406427,8
168216,0743406443,9
168216,0786011440,7
168245,0316781142,6
168245,0345434803,8
168245,0345438019,7
168245,0345453816,8
168245,0380016974,10
168245,0380400480,10
168245,0380400634,7
168245,0380725703,9
168245,0380750848,9
168245,0380750864,9
168245,0380750872,9
168245,0380752948,9
168245,0380752999,9
168245,0380753006,9
168245,0380753014,9
168245,0380753022,10
168245,0380756250,9
168245,0380756269,9
168245,0380756277,9
168245,0380756285,8
168245,0380756293,9
168245,0380757478,10
168245,038075911X,8
168245,0380762560,9
168245,0380762587,9
168245,0380762595,9
168245,0380774933,9
168245,0380776510,10
168245,0380792028,10
168245,0380793334,9
168245,0380793342,8
168245,0380814714,8
168245,0380814803,9
168245,0380851180,8
168245,0380871556,9
168245,0380892847,8
168245,0380896931,10
168245,0380899531,8
168245,0380899825,9
168245,0380977257,9
168245,0380978555,10
168245,0380978563,9
168245,0385324138,10
168245,0385335970,10
168245,0385335989,10
168245,0385336764,10
168245,0385487622,7
168245,0440103304,7
168245,0440201128,7
168245,0440212561,10
168245,0440215625,10
168245,0440217563,10
168245,0440222656,10
168245,0440224624,9
168245,0440224853,7
168245,0440235162,9
168245,0440236525,9
168245,044023655X,8
168245,0440237556,7
168245,0446519138,8
168245,0446610399,7
168245,0553283545,8
168245,0553285947,8
168245,0553289322,8
168245,055329315X,8
168245,0553293168,9
168245,0553293176,7
168245,0553293257,8
168245,0553382179,8
168245,0553561537,8
168245,0553565060,8
168245,0553571907,8
168245,0553574078,8
168245,0553574094,8
168245,0553574108,8
168245,0553583360,8
168245,0553583395,9
168245,0553583891,8
168245,0553583905,8
168245,0553583913,7
168245,0553584367,8
168245,0671001701,8
168245,0671003348,7
168245,0671003356,8
168245,0671003518,7
168245,0671003593,8
168245,067101417X,8
168245,0671014196,9
168245,067101420X,8
168245,0671032992,8
168245,0671034022,8
168245,0671644459,8
168245,0671644475,8
168245,067168972X,8
168245,0671689738,8
168245,0671689762,8
168245,0671705091,8
168245,0671737821,9
168245,067173783X,7
168245,0671739735,10
168245,0671739743,10
168245,0671739751,10
168245,067173976X,8
168245,0671739778,8
168245,0671739786,8
168245,0671739794,8
168245,0671743805,8
168245,0671743813,8
168245,0671744216,7
168245,0671744577,9
168245,0671744607,8
168245,0671744615,8
168245,0671744623,8
168245,0671870971,7
168245,0671891081,8
168245,0688116752,9
168245,0688142877,9
168245,069620780X,8
168245,0696217120,6
168245,0743236742,10
168245,0743410181,8
168245,0743467426,8
168245,0743477081,8
168245,0743490398,9
168245,0785211578,6
168245,1561483397,8
168245,1577780728,9
168255,0812534859,8
168269,0898154901,8
168273,0345413350,7
168273,0425161749,8
168275,0140366849,8
168275,0380002930,10
168275,0449239047,9
168275,0671746065,10
168276,3453866797,9
168281,0441569595,6
168287,3548251285,8
168327,3453177746,10
168337,0836217632,9
168337,0836218655,6
168338,0140154078,8
168350,0425065553,7
168372,0440220602,8
168383,0373484232,9
168383,0553582135,8
168383,0842342702,9
168383,1551668726,5
168387,0064400069,10
168387,0140119906,7
168387,0140286276,7
168387,0515132020,8
168387,0525945814,9
168387,0552143774,7
168387,0671014196,5
168387,0671027360,8
168387,0671041622,7
168387,0679429220,8
168387,074340341X,5
168387,0860074382,9
168403,8421741012,7
168408,0064407675,10
168408,0064407683,10
168408,0385720920,10
168408,0553579754,3
168408,078601427X,6
168413,0060987103,9
168413,0061091464,9
168413,0316666343,8
168413,0743227441,10
168431,0440226430,8
168441,0894866370,10
168442,038071129X,7
168442,0449223604,8
168442,0553800973,8
168442,0553802461,8
168461,044661193X,8
168461,0743460529,7
168463,038079487X,7
168464,0064401774,3
168464,0064407667,10
168464,0064407683,7
168464,0380709562,7
168464,0440407524,10
168464,0590404008,5
168464,0689859368,9
168464,0689859376,9
168464,0842321942,5
168466,0345368975,9
168466,0553582755,7
168478,0345468694,8
168478,0425177750,9
168478,0778320286,6
168478,0786889004,9
168478,1401300316,10
168482,0312872402,10
168487,0446603929,5
168487,0446607711,5
168487,0553571818,5
168489,0316096199,10
168500,0140298479,5
168500,0345445848,8
168500,0375725784,3
168500,0399145990,8
168500,0425184943,7
168500,1558743669,8
168530,0446673544,7
168531,044990945X,7
168535,0385335482,10
168542,0345294459,8
168554,0140620648,6
168563,0440219507,8
168581,034538430X,8
168581,0515115649,9
168593,0671742515,5
168615,0446601241,6
168639,0345339711,10
168639,0345354613,10
168639,0441004385,7
168639,0679415866,10
168639,0679725768,10
168642,0060275103,9
168642,006053429X,7
168642,0060976241,10
168642,014025448X,7
168642,0140255125,6
168642,0140293248,10
168642,0140298479,10
168642,0312422156,8
168642,0312983298,4
168642,0425127583,4
168642,0425130711,6
168642,0425142485,3
168642,0553377876,8
168642,067973743X,8
168642,0684803860,10
168642,0765343266,10
168642,0786868716,6
168642,1400062888,6
168642,1558612815,9
168666,0140621164,6
168672,0048230871,10
168674,8817131628,10
168677,0345459202,6
168677,0380732661,8
168702,0671888587,10
168708,1400034957,8
168713,0871233428,7
168714,0874776945,8
168715,0380817446,10
168719,0375708278,8
168719,0446611085,6
168719,080411935X,8
168720,0553584375,8
168735,0192833545,10
168735,0345367898,8
168735,0345433491,8
168749,0060188731,8
168755,0060976845,8
168765,0385505833,10
168783,0394571029,8
168784,0802132758,9
168792,0446603503,8
168794,0140244824,4
168804,0312278586,8
168804,0425162443,10
168804,0804106304,10
168805,0399142851,9
168805,039914465X,8
168805,0446516538,6
168805,0684195305,9
168805,0805019359,9
168805,0805059555,9
168813,0156006529,7
168813,0316789844,7
168813,0385335482,7
168816,0060938293,8
168816,0140386335,9
168816,0152050167,9
168816,0156027321,10
168816,0316666343,9
168816,0385296495,9
168816,0385299079,9
168816,0385424728,9
168816,0385722206,8
168816,039592720X,9
168816,0440236673,7
168816,044651652X,8
168816,0451518829,8
168816,0452280621,8
168816,0670858692,5
168816,0670880728,7
168816,0671617028,10
168816,0671864173,10
168816,0684845075,7
168816,0802150616,5
168816,155874262X,5
168817,0740723367,8
168834,0316601950,10
168861,0451204530,8
168872,0440127793,6
168877,0312995423,9
168877,0451213599,7
168888,0517559501,10
168900,0345447913,8
168907,0140346406,9
168924,0071379444,3
168931,0425104052,10
168934,0060934417,5
168934,0375726403,7
168934,0385721420,6
168954,0060184957,7
168954,0060929790,5
168954,0060934417,6
168954,0064405842,7
168954,0064472795,9
168954,0140119906,7
168954,0140186409,8
168954,014100018X,8
168954,0142001805,7
168954,0316769487,5
168954,0330482076,9
168954,0345453387,5
168954,0373250118,6
168954,0375726403,8
168954,0385504209,9
168954,038572179X,8
168954,0385729340,9
168954,0385730586,8
168954,043935806X,10
168954,0439404371,7
168954,0440213525,5
168954,0440220602,9
168954,0440222656,8
168954,0446523569,9
168954,0446610542,3
168954,0446676098,7
168954,0451203895,3
168954,0451524829,5
168954,0452270073,9
168954,0452282152,9
168954,0486277852,10
168954,0670865796,7
168954,0765342308,5
168954,0767902890,8
168954,0767912233,7
168954,0802135226,9
168954,0826328091,7
168970,0007110928,10
168971,0312983433,8
168971,0312995423,8
168971,0345446984,8
168971,039914563X,9
168971,0425147363,7
168971,042517400X,8
168971,0440236053,7
168971,0440241537,9
168971,0451205626,8
168971,0451211561,7
168976,0061084409,7
168999,0312291639,8
168999,0312305060,7
168999,031242227X,9
168999,0385335482,8
168999,0385335881,7
168999,0385336179,5
168999,0452282829,8
169005,0590420402,8
169005,0743460529,7
169006,0375705856,8
169006,0385311109,7
169006,0440216818,6
169006,0449206475,8
169006,0451160525,8
169006,0451163524,8
169006,0451172817,7
169006,0671673688,7
169006,0671758896,7
169014,0971880107,5
169017,0425192725,10
169057,0060176806,9
169057,0061009059,9
169057,0312203039,9
169057,0312265840,10
169057,0312291639,4
169057,0312976275,10
169057,0312983867,8
169057,0312991460,9
169057,0446603929,6
169057,0446606189,10
169057,0446609323,5
169057,0446611085,10
169057,0446612545,9
169057,0446613843,9
169059,0425178765,7
169065,0312977026,10
169065,0553582747,10
169075,006101351X,7
169076,0385265700,10
169076,0671027646,10
169076,0743436210,9
169104,0440180295,7
169105,0440235162,7
169119,1551667959,10
169130,0312252854,9
169130,0345446860,9
169130,0375705856,6
169130,0446670251,6
169130,0688173896,8
169163,0060931418,7
169170,0449910555,8
169181,0425083837,8
169181,0449006522,5
169181,0778320197,8
169185,0441783589,6
169192,0385311923,6
169192,0439064864,10
169192,0439136350,10
169192,0439139597,10
169192,0590353403,10
169192,0609610597,10
169192,0671744216,9
169223,0441444253,6
169223,0812507436,7
169223,0812507479,7
169223,0812515560,7
169223,0812521331,7
169223,0812521501,6
169223,0812533666,7
169223,0812550919,7
169223,0812571118,7
169223,0880381736,6
169223,0880381752,6
169223,088038266X,6
169233,0060080841,8
169233,0142001430,9
169233,0151008116,7
169233,0312954468,9
169233,0345366239,9
169233,0345378490,7
169233,0345443128,6
169233,0375700757,7
169233,0440212561,9
169233,0446612545,7
169233,067101532X,6
169233,0671693816,6
169233,0671727583,6
169233,0679746048,5
169233,0684852802,9
169233,0688177859,8
169233,0732909740,7
169233,0812968379,8
169243,0060185147,8
169243,006103102X,10
169243,0425143503,9
169243,0515121495,10
169243,0553582194,9
169243,0743418131,10
169243,0765342529,6
169249,0140280553,5
169249,0375700757,6
169249,0385418868,10
169249,0439064872,7
169249,0439136369,8
169249,0439139600,6
169249,0440222656,8
169249,0440224624,9
169249,0440236061,6
169249,0446602744,7
169249,059035342X,9
169272,0671027387,10
169277,0451209907,9
169322,0446608602,8
169322,0451168690,6
169326,0440343194,10
169341,0312979533,5
169341,0671026011,8
169348,039915079X,5
169348,0671027360,6
169357,0440236053,9
169357,0553107240,8
169357,0553573209,5
169359,0060391626,8
169365,0446611379,5
169368,0345361792,10
169371,0140317937,9
169371,014034294X,7
169371,0440227704,5
169371,0440917190,5
169371,0440972329,5
169372,0679776591,5
169403,0060505885,9
169403,0316899992,8
169403,0374121230,8
169403,0375410198,6
169403,0375703063,8
169403,0446608602,7
169403,0679771476,7
169403,1551666820,8
169427,0812508645,8
169434,0671041789,5
169438,0425158632,8
169438,0425162788,6
169438,0671008803,8
169438,0671019163,8
169438,0671520474,8
169438,0836204387,9
169438,0836267478,9
169438,088730866X,3
169450,0375703055,8
169450,0399523308,8
169450,0679457313,5
169450,0786885416,5
169450,1576737330,8
169463,0385504209,6
169465,0440211727,7
169465,0440214041,7
169465,0671793489,6
169465,0679429220,7
169465,0871136791,6
169476,0373483694,3
169476,0515119202,3
169476,0515120871,3
169492,0156658992,9
169492,0375421440,10
169492,0395645662,10
169492,0609608444,9
169492,0684874350,9
169492,0743247612,7
169505,0553272535,10
169507,043935806X,10
169521,0440995779,6
169532,0786863137,9
169534,0385484518,5
169534,0425092917,7
169534,0802134475,5
169563,0375703055,5
169563,0971880107,4
169600,0060011939,8
169600,0060929871,7
169600,0060932767,8
169600,0061007145,8
169600,0061007161,8
169600,0156001314,8
169600,0156002728,7
169600,0439064864,9
169600,0439136350,10
169600,0439139600,9
169600,0590353403,9
169600,0609801279,7
169600,9505156944,9
169626,0061040347,5
169626,0312305060,2
169631,0316969680,8
169636,0671038184,6
169642,067102731X,8
169647,0836218515,10
169655,0061013439,8
169655,0451200101,8
169655,0671038443,8
169659,0440214041,10
169681,0590313185,8
169682,0060177349,7
169682,0060916508,7
169682,0060935464,5
169682,0140186522,5
169682,0140268863,5
169682,0140430032,5
169682,0140444416,5
169682,0312144075,9
169682,0345285549,5
169682,0345314255,5
169682,0345356365,5
169682,0345370740,5
169682,034537522X,5
169682,0345375580,5
169682,0345375599,5
169682,0345386744,5
169682,0345396553,5
169682,0345409469,5
169682,0375708111,5
169682,0385474547,8
169682,0439064872,9
169682,0439136369,10
169682,043935806X,10
169682,0440204399,5
169682,0441104029,5
169682,0441172695,8
169682,0441172717,10
169682,0441294677,5
169682,0441328008,2
169682,0451524233,7
169682,0452260116,7
169682,0553208845,9
169682,0553210416,7
169682,0553374117,5
169682,0553580272,8
169682,0553580302,8
169682,0553580337,8
169682,059035342X,10
169682,0618126988,8
169682,0618129022,10
169682,0671534645,9
169682,0671722905,5
169682,0679411607,5
169682,0679732764,10
169697,0553569910,8
169698,0380712520,7
169698,0553583611,8
169698,080411935X,8
169699,0060391677,5
169699,0061097101,8
169699,0064400980,10
169699,0312195516,9
169699,0385234104,5
169699,0394589955,8
169699,0425178765,9
169699,0440225701,8
169699,0446520802,8
169699,044652087X,8
169699,051512219X,5
169699,055327824X,7
169699,055356451X,7
169699,0553569155,4
169699,0671617028,8
169699,0671704591,7
169699,0671864173,8
169699,0684835819,8
169699,0688177743,8
169699,0696217120,8
169699,0743400526,8
169699,0743423682,6
169699,0786866845,9
169699,0943233828,10
169699,1551667436,7
169699,1551669374,6
169699,1580083412,5
169710,0743460529,8
169718,0345447840,5
169727,0156027321,6
169727,0385504209,9
169727,0743225082,5
169727,0786868716,8
169727,1931561648,7
169757,0671867172,5
169773,0156012197,10
169773,0971880107,2
169779,0345348036,10
169779,0345353145,9
169779,0345354613,8
169779,0345369076,8
169779,0345374266,8
169779,038072118X,8
169779,0380792885,9
169779,044022165X,8
169779,0441694543,9
169779,0441802087,7
169779,0446359866,9
169779,0449149056,9
169779,0449219461,9
169779,0449221504,10
169779,0449221512,8
169779,0553279912,9
169779,0553289691,9
169779,0553295780,9
169779,0553297988,9
169779,0553297996,10
169779,055329802X,9
169779,0553560719,10
169779,0553564684,9
169779,0553564927,10
169779,0553568728,9
169779,0553572938,9
169779,0553574132,9
169779,0553575953,9
169779,0553576119,8
169779,0671004395,8
169779,0671742647,7
169779,0812505182,7
169779,0812506898,7
169779,0812524012,5
169779,1559029838,9
169781,0345317580,8
169781,0345383273,10
169781,0385504209,8
169781,0425175405,7
169781,0425180638,7
169781,0441005489,8
169781,0451523415,7
169784,0446520802,10
169784,082177462X,10
169814,0679767398,9
169824,0061030597,5
169824,0316776963,9
169824,0345300777,8
169824,0345300785,8
169824,0345300793,8
169824,0345300807,8
169824,0345307615,6
169824,0345353145,5
169824,0345391802,8
169824,0425140946,8
169824,0449130703,3
169824,0449208133,8
169824,0671023209,6
169824,0684800713,9
169824,0765300176,7
169824,0812522397,5
169824,0812575717,9
169827,0061020052,10
169827,0345318226,6
169827,0345384377,8
169827,0380728249,8
169827,0446607193,7
169859,0061056219,7
169859,0451453328,7
169860,0140131558,8
169866,0425162591,7
169879,1865082783,5
169880,0060090251,9
169880,0312263120,9
169884,0060959037,9
169887,0425184226,9
169887,0440224675,8
169887,0441783589,8
169887,0812580354,9
169888,0140304770,10
169904,0380756293,8
169909,0345339738,9
169911,8423309177,5
169921,0446530980,6
169932,0842329129,10
169934,0312303467,5
169934,0345458915,8
169934,0385336810,5
169934,155166738X,7
169957,3462028189,9
169964,0671004549,7
169979,0140067477,8
169979,0451198646,10
170002,0425178765,6
170002,0425194515,5
170012,0312978367,10
170012,0312979533,9
170012,0425181103,7
170012,0425181995,7
170012,0446609951,6
170012,0743422910,9
170012,0812540344,10
170015,0553271636,8
170039,8467001283,6
170053,3453056884,4
170071,1551667371,7
170077,0061093106,8
170077,0312963297,7
170077,0345432401,5
170077,0345434471,9
170077,0375501347,9
170077,038079487X,6
170077,0380796090,8
170077,0380817691,8
170077,0425173534,5
170077,0425177173,6
170077,0440133688,7
170077,0440223202,7
170077,0440224675,3
170077,0440226104,8
170077,0440235596,7
170077,0446602345,3
170077,0553564668,7
170077,0553571818,5
170077,0684829746,6
170081,0886778581,9
170090,0140430725,9
170090,0345339681,10
170104,0142000981,7
170128,3442453003,3
170128,3453088433,6
170143,0671014196,8
170154,006050918X,7
170154,0345366239,9
170154,0345386825,5
170154,0345402871,7
170154,038072152X,6
170154,0399151850,8
170154,0440225108,8
170154,0451166892,9
170154,0679444815,8
170154,0811214982,8
170154,1401201385,6
170158,2290071331,2
170170,1860491022,7
170181,3257229909,8
170181,3423201509,9
170181,3548359698,7
170184,0007110928,8
170184,0099245027,6
170184,0140265988,8
170184,0316096199,7
170184,0380727501,9
170184,0385512104,8
170184,0440236169,8
170184,0451210557,8
170184,0553271636,8
170184,0553579606,7
170184,0743249291,8
170184,3404100263,7
170184,3423013907,8
170184,3442092981,7
170224,0449005615,9
170227,0060988096,5
170227,0140055770,9
170227,0330262130,9
170227,0349107688,8
170227,0375400117,8
170227,0375700757,4
170227,0380012863,10
170227,0450588866,5
170227,0671741039,10
170227,0743222229,7
170227,0915811006,10
170229,0451167783,9
170243,0785273425,10
170251,0312317751,10
170257,0380599236,10
170257,0385475721,10
170257,0515133973,4
170264,0316666343,9
170264,0345413377,9
170264,0425104346,9
170264,0440418321,9
170264,044041833X,9
170264,0671016768,10
170264,0671016776,10
170270,0345326342,10
170272,0439064872,9
170273,3453071174,7
170308,0060938099,9
170314,8477204055,6
170315,8433920979,8
170316,0312283709,8
170317,044651652X,6
170317,0452284937,7
170317,0553260111,5
170319,0399149244,9
170326,0670891770,4
170339,0688143687,7
170362,0060152583,8
170363,0064472272,9
170365,0804114986,8
170368,038542471X,7
170368,1853261092,9
170385,0671722751,10
170401,0316601950,8
170401,034540288X,6
170401,0446604402,8
170401,0553230212,5
170401,0553292722,4
170408,0451176464,8
170411,1857022424,8
170415,0060987103,7
170415,0064400042,7
170415,0316666343,7
170415,0345316509,3
170415,0345422805,7
170415,0375756981,8
170415,0380002450,7
170415,0441007023,6
170415,0446532231,8
170415,0446672211,4
170415,044900371X,6
170415,0553277464,5
170415,0786916095,8
170415,0898157803,7
170415,1860499627,8
170429,0684848406,5
170429,0688177859,5
170462,0671729411,8
170469,0099521016,9
170469,0192815326,6
170499,006019491X,7
170499,0060557257,8
170499,0060930535,10
170499,0345453387,8
170499,0385504209,8
170499,0440998050,2
170499,0446608955,8
170499,0451524551,10
170499,0553210793,8
170499,1880418568,10
170509,0515099546,4
170509,0515120278,5
170509,0515130389,8
170509,0671020951,7
170509,1551666103,6
170518,0312134517,9
170518,0345362721,8
170518,0380018179,9
170518,0446360856,5
170518,0451196716,7
170518,0553289063,5
170518,0804106436,8
170519,0316789089,7
170519,0842329129,5
170522,0316706205,5
170522,0449005909,9
170522,0449244741,5
170522,0451146425,5
170522,055357695X,5
170522,0553582135,5
170522,0553582909,10
170522,0684842696,5
170522,0743417682,8
170527,0061012513,8
170527,0316666009,10
170527,0375502025,7
170527,0425157539,9
170527,0425182878,10
170527,0451179153,6
170527,0451185110,6
170527,0553578693,9
170527,0553583468,9
170527,0553585118,7
170527,0821769340,9
170532,0446527750,8
170536,0440212561,5
170536,0446359866,7
170553,0446671002,10
170558,0060008024,8
170558,0385314698,7
170558,0452277337,9
170564,0440220424,10
170564,0440224829,10
170567,0425136981,5
170572,0312958706,7
170572,0446608483,7
170572,0553275860,6
170572,0765342987,8
170575,0061084409,8
170575,0312966806,8
170575,0345441133,8
170575,0399523308,8
170575,0671014196,7
170575,067189109X,8
170575,0894805770,6
170575,1551669307,8
170576,0440223202,10
170576,0440235596,10
170581,0553572997,8
170593,0452269571,7
170595,0375706771,4
170595,0380899361,1
170595,0425178765,1
170595,0553802488,4
170595,060980877X,4
170595,0671039830,8
170595,0688173896,8
170595,0743437128,9
170595,0786013109,7
170595,1551667509,3
170600,0671021001,8
170610,0312983301,10
170620,0449005615,8
170645,0312195516,6
170652,0446610038,8
170664,0553263226,8
170673,0441003729,7
170702,0380892847,6
170702,0425161242,8
170702,0440212723,10
170702,0446602213,6
170719,0060096209,7
170720,0425163717,8
170722,0385335830,9
170722,0425152898,9
170724,0316781266,5
170724,0316788228,7
170724,0316969443,10
170724,0385296495,5
170724,0385299087,10
170724,0385304900,7
170724,038531695X,5
170724,0385319576,5
170724,0385332963,7
170724,0385333463,10
170724,0385335377,5
170724,0385335407,8
170724,0385335466,9
170724,0385335520,5
170724,0440111811,10
170724,0440167531,10
170724,0440170796,10
170724,0440177049,10
170724,0440184053,10
170724,0440185327,10
170724,0440186560,9
170724,0446530077,9
170724,0671749412,10
170724,0805056491,10
170724,1551668432,7
170724,1551668769,10
170732,0399144463,9
170732,0553238132,8
170734,0375758992,7
170742,0373225628,8
170742,0373226586,8
170742,0385323921,3
170742,0440170796,8
170742,0440207622,8
170742,0451205421,7
170742,0671003593,8
170742,0671728571,8
170742,0684868938,9
170742,0743406176,9
170746,0553569155,8
170752,0345453816,7
170760,0375501371,9
170761,0060928336,7
170761,0380820145,7
170761,0440241049,8
170761,1565122968,8
170762,0060185074,10
170762,0312983271,10
170762,0380710218,10
170762,042510687X,10
170762,0425154092,9
170762,0425158616,9
170762,0425175405,9
170762,0446358576,9
170762,0446611638,10
170762,0449003787,10
170762,0449219364,10
